,Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Date,Month,Dep_Hour,Dep_Minute,Arr_Hour,Arr_Minute
443,1,0,2,24,240,1,8,5013,15,3,8,15,12,15
444,4,3,0,66,585,1,5,9663,9,6,18,55,4,40
445,3,0,2,18,175,0,8,4823,6,4,18,25,21,20
446,1,2,1,105,1580,2,8,13381,24,6,16,55,19,15
447,8,1,4,127,135,0,7,3543,1,6,9,45,12,0
448,4,3,0,66,585,1,5,9663,15,5,18,55,4,40
449,4,3,0,66,1495,1,5,7064,1,4,18,55,19,50
450,4,2,1,104,715,1,5,10262,9,6,7,5,19,0
451,1,2,1,108,500,2,8,13013,1,6,10,55,19,15
452,4,2,1,97,1045,2,8,15339,27,6,19,10,12,35
453,2,0,2,18,170,0,8,4937,18,4,11,40,14,30
454,3,2,1,111,425,1,8,6818,6,6,5,5,12,10
455,1,2,1,108,1275,2,8,10441,18,5,22,0,19,15
456,4,2,1,104,300,1,5,5177,3,4,14,0,19,0
457,3,1,4,127,145,0,8,3858,27,6,11,35,14,0
458,3,3,0,93,315,1,8,6534,18,5,21,0,2,15
459,6,2,1,104,910,1,8,6795,15,6,10,20,1,30
460,6,2,1,104,705,1,8,9736,3,6,7,30,19,15
461,4,0,2,18,180,0,8,7229,1,5,19,50,22,50
462,8,2,1,103,295,1,8,4957,24,4,17,55,22,50
463,3,0,2,18,165,0,8,7648,9,3,6,0,8,45
464,8,3,0,64,150,0,8,3873,15,6,14,55,17,25
465,4,3,0,66,585,1,8,14388,12,5,18,55,4,40
466,3,3,0,64,160,0,8,5618,6,3,17,15,19,55
467,6,2,1,104,390,1,8,7408,9,6,19,0,1,30
468,0,2,1,103,330,1,8,13774,3,3,16,45,22,15
469,10,0,2,18,160,0,8,4668,3,5,7,0,9,40
470,4,2,1,126,2045,2,8,13082,21,3,18,20,4,25
471,1,2,1,104,925,1,8,8669,3,6,3,50,19,15
472,3,2,1,104,570,1,8,6316,24,6,16,0,1,30
473,4,2,1,104,365,1,5,12583,6,3,22,20,4,25
474,10,0,2,18,160,0,8,7923,9,3,16,10,18,50
475,2,2,1,104,350,1,8,7378,3,3,7,0,12,50
476,10,0,2,18,165,0,8,4878,3,6,19,30,22,15
477,4,3,0,66,1640,1,5,10844,18,5,16,30,19,50
478,4,0,2,18,180,0,8,7229,3,4,8,20,11,20
479,8,2,1,121,315,1,8,6297,21,5,6,5,11,20
480,4,3,0,66,960,1,5,8529,12,6,20,0,12,0
481,6,2,1,104,420,1,8,13727,18,5,14,0,21,0
482,8,3,0,93,520,1,8,6643,24,5,8,35,17,15
483,6,2,1,104,540,1,8,10197,9,5,10,0,19,0
484,8,3,0,64,140,0,8,4911,21,4,22,20,0,40
485,3,1,4,127,140,0,8,6482,6,3,5,15,7,35
486,4,0,2,5,380,1,8,26890,1,3,8,55,15,15
487,3,3,0,80,265,1,8,3717,18,5,19,20,23,45
488,3,1,4,127,140,0,8,3597,1,6,13,15,15,35
489,1,0,2,16,665,2,8,10846,18,3,11,5,22,10
490,1,0,2,15,1015,1,8,14069,1,3,5,50,22,45
491,4,2,1,104,825,1,5,5177,1,4,22,50,12,35
492,1,2,1,122,1545,2,8,14641,6,3,5,55,7,40
493,3,2,1,111,835,1,8,6442,6,6,8,35,22,30
494,1,2,1,103,315,1,8,5704,21,3,17,45,23,0
495,4,3,0,66,1155,1,5,9663,6,5,14,5,9,20
496,4,2,1,104,450,1,8,14714,6,6,20,55,4,25
497,4,2,1,104,540,1,5,5406,1,4,10,0,19,0
498,10,3,0,73,1440,1,8,8610,15,5,20,20,20,20
499,4,2,1,101,1090,2,8,14237,12,6,18,25,12,35
500,3,0,2,18,175,0,8,4823,9,6,7,10,10,5
501,3,4,3,48,90,0,8,2227,27,3,20,5,21,35
502,4,2,1,104,1280,1,5,12373,18,5,7,5,4,25
503,1,2,1,104,375,1,8,8372,6,6,13,0,19,15
504,4,2,1,104,870,1,8,17024,3,3,13,55,4,25
505,1,4,3,48,80,0,8,3100,27,5,21,5,22,25
506,4,2,1,104,775,1,5,14053,9,3,6,50,19,45
507,3,1,4,127,145,0,8,3540,9,5,5,15,7,40
508,10,3,0,73,1350,1,8,9345,21,5,20,20,18,50
509,4,2,1,116,1375,2,5,10368,1,6,5,30,4,25
510,4,0,2,5,325,1,8,26890,1,3,7,0,12,25
511,8,4,3,48,85,0,8,5755,9,3,8,50,10,15
512,4,0,2,5,435,1,5,7832,21,3,8,55,16,10
513,4,3,0,66,740,1,8,14388,6,5,8,25,20,45
514,1,2,1,112,1210,2,8,8839,27,6,13,15,9,25
515,1,2,1,108,1275,2,8,22096,3,3,22,0,19,15
516,10,1,4,127,135,0,8,3687,27,5,7,5,9,20
517,6,2,1,104,630,1,8,9627,15,5,8,30,19,0
518,6,2,1,104,845,1,8,13542,21,3,11,30,1,35
519,3,0,2,18,170,0,8,4423,27,4,4,0,6,50
520,3,2,1,112,985,2,8,8899,3,3,4,55,21,20
521,8,2,1,121,315,1,8,5583,21,4,6,5,11,20
522,0,2,1,103,830,1,8,6752,27,5,16,45,6,35
523,8,1,4,127,135,0,7,3543,21,5,8,20,10,35
524,4,0,2,5,435,1,5,7832,21,3,8,0,15,15
525,1,3,0,85,1625,2,8,10991,1,5,5,50,8,55
526,4,2,1,104,1655,1,5,12898,27,5,9,0,12,35
527,4,2,1,104,300,1,5,12898,27,5,14,0,19,0
528,2,0,2,18,170,0,8,3398,24,5,11,40,14,30
529,1,2,1,106,170,0,8,5201,24,4,5,10,8,0
530,1,3,0,74,920,2,8,13873,6,5,10,0,1,20
531,1,2,1,103,320,1,8,7384,15,6,17,40,23,0
532,4,2,1,104,610,1,5,10262,6,6,18,15,4,25
533,4,3,0,66,1655,1,5,10031,24,3,8,25,12,0
534,4,3,0,73,575,1,5,12384,6,5,9,35,19,10
535,4,3,0,66,1690,1,5,7757,9,5,14,5,18,15
536,4,0,2,5,840,1,8,17261,6,3,21,25,11,25
537,8,1,4,127,155,0,8,7298,1,3,9,30,12,5
538,4,0,2,18,175,0,8,7229,6,4,15,15,18,10
539,3,3,0,64,155,0,8,4174,1,4,4,40,7,15
540,3,3,0,90,280,1,8,5699,18,5,17,35,22,15
541,1,3,0,64,150,0,8,4880,24,4,14,15,16,45
542,1,2,1,104,675,1,8,15284,6,3,8,0,19,15
543,4,3,0,66,475,1,8,13759,24,3,8,25,16,20
544,10,3,0,73,530,1,8,16092,24,3,9,55,18,45
545,3,4,3,48,85,0,8,4392,9,3,6,20,7,45
546,4,2,1,104,940,1,5,10262,24,6,20,55,12,35
547,8,3,0,64,155,0,7,3841,12,6,6,55,9,30
548,2,0,2,18,175,0,8,5048,1,6,7,45,10,40
549,1,3,0,73,805,1,8,11096,21,5,7,0,20,25
550,3,2,1,111,275,1,8,5073,24,4,7,35,12,10
551,4,2,1,104,1110,1,8,19828,3,3,9,55,4,25
552,10,1,4,127,135,0,8,3739,21,3,7,5,9,20
553,1,2,1,97,2295,2,8,10598,9,3,5,0,19,15
554,4,0,2,18,185,0,5,7229,15,6,18,55,22,0
555,10,3,0,73,1550,1,8,8610,1,4,17,0,18,50
556,10,2,1,106,190,0,8,6216,9,5,14,40,17,50
557,1,0,2,18,170,0,8,6961,9,6,13,20,16,10
558,4,3,0,73,690,1,5,10703,6,5,9,35,21,5
559,4,3,0,73,395,1,8,14151,15,5,17,0,23,35
560,4,3,0,66,1655,1,5,8586,9,5,6,30,10,5
561,3,3,0,64,155,0,8,4488,12,4,20,20,22,55
562,6,2,1,104,450,1,8,7408,15,6,18,0,1,30
563,4,2,1,106,195,0,5,5443,18,4,11,0,14,15
564,4,3,0,73,575,1,5,10539,12,6,9,35,19,10
565,6,2,1,104,750,1,8,7723,1,6,13,0,1,30
566,6,2,1,104,680,1,8,15411,6,3,7,30,18,50
567,4,0,2,18,180,0,8,7229,21,5,7,10,10,10
568,3,3,0,64,155,0,8,4804,21,6,20,20,22,55
569,4,4,3,48,90,0,5,4050,3,3,2,55,4,25
570,4,3,0,73,1570,1,8,14151,18,5,17,0,19,10
571,8,2,1,103,295,1,8,4957,6,4,17,55,22,50
572,1,0,2,18,165,0,8,7591,3,3,21,10,23,55
573,4,3,0,66,520,1,5,11134,24,3,13,55,22,35
574,3,2,1,111,425,1,8,6600,27,5,5,5,12,10
575,1,0,2,18,165,0,8,4966,9,3,21,10,23,55
576,1,2,1,105,1490,2,8,15481,1,6,6,50,7,40
577,8,3,0,64,140,0,8,5515,1,3,22,20,0,40
578,4,2,1,104,660,1,8,14714,15,6,8,0,19,0
579,2,2,1,104,540,1,8,4959,15,6,10,35,19,35
580,4,0,2,18,175,0,8,7229,21,4,11,10,14,5
581,1,2,1,106,185,0,8,6094,15,5,18,5,21,10
582,0,3,0,64,155,0,8,4409,24,4,10,20,12,55
583,6,2,1,104,780,1,8,9794,18,5,6,0,19,0
584,4,4,3,48,85,0,8,5678,3,4,2,55,4,20
585,3,2,1,111,455,1,8,6442,15,6,8,35,16,10
586,10,0,2,18,160,0,8,4878,18,5,7,0,9,40
587,4,3,0,66,775,1,5,12446,24,3,21,10,10,5
588,4,2,1,97,1760,2,8,16704,9,5,23,5,4,25
589,4,0,2,5,300,1,5,9134,15,3,5,45,10,45
590,4,3,0,66,520,1,5,8586,15,5,20,0,4,40
591,4,0,2,18,180,0,5,7229,1,6,7,10,10,10
592,4,0,2,18,180,0,5,6144,21,4,7,10,10,10
593,1,0,2,18,165,0,8,6961,18,5,10,0,12,45
594,4,3,0,66,730,1,5,10844,9,5,16,30,4,40
595,3,1,4,127,140,0,8,3597,21,5,19,35,21,55
596,8,0,2,30,475,1,8,7139,21,3,10,20,18,15
597,1,4,3,51,1775,2,8,25139,6,3,9,40,15,15
598,4,2,1,116,1615,2,5,10368,1,6,9,40,12,35
599,1,2,1,121,765,1,8,5117,6,4,20,40,9,25
600,6,2,1,104,455,1,8,9211,18,5,11,40,19,15
601,8,3,0,64,150,0,8,4174,15,4,17,10,19,40
602,6,2,1,104,705,1,8,10786,27,5,7,30,19,15
603,4,0,2,5,1420,1,5,9134,15,3,8,0,7,40
604,4,2,1,122,830,2,8,13376,1,6,14,35,4,25
605,1,0,2,17,770,1,8,6955,21,3,22,0,10,50
606,4,3,0,66,590,1,5,10844,9,5,8,25,18,15
607,0,3,0,64,150,0,8,3807,1,4,19,55,22,25
608,4,3,0,66,1315,1,5,9663,1,5,14,5,12,0
609,4,2,1,104,1570,1,5,12373,9,5,2,15,4,25
610,8,0,2,18,175,0,8,4991,1,5,21,10,0,5
611,1,2,1,104,1215,1,8,6745,21,3,23,0,19,15
612,4,2,1,104,1210,1,5,10262,15,6,22,50,19,0
613,4,2,1,104,655,1,5,6540,27,3,17,30,4,25
614,8,3,0,64,150,0,8,3873,6,4,17,10,19,40
615,4,2,1,104,1270,1,8,15554,9,5,21,50,19,0
616,3,3,0,64,155,0,8,4804,27,5,20,20,22,55
617,4,2,1,104,1240,1,5,7438,27,3,23,5,19,45
618,0,0,2,18,170,0,8,6181,3,5,4,55,7,45
619,6,2,1,104,390,1,8,9424,1,5,19,0,1,30
620,1,0,2,4,1800,2,8,12725,12,3,17,25,23,25
621,1,0,2,24,790,1,8,6046,15,3,8,15,21,25
622,8,0,2,18,175,0,8,3971,15,6,21,10,0,5
623,4,3,0,73,1080,1,8,12692,6,6,20,25,14,25
624,3,2,1,111,480,1,8,7451,6,3,14,20,22,20
625,4,0,2,5,525,1,8,13817,12,3,22,55,7,40
626,4,3,0,73,750,1,5,10703,6,5,9,35,22,5
627,4,0,2,5,800,1,8,13817,12,3,21,25,10,45
628,4,0,2,5,370,1,8,27210,15,3,22,55,5,5
629,4,3,0,66,450,1,8,13941,18,5,21,10,4,40
630,1,0,2,24,1155,1,8,10246,1,3,17,0,12,15
631,3,3,0,64,155,0,8,4804,6,5,17,15,19,50
632,0,3,0,73,720,1,8,6810,6,6,22,40,10,40
633,4,0,2,18,180,0,5,5198,1,5,8,20,11,20
634,10,0,2,18,170,0,8,5613,3,5,21,0,23,50
635,3,4,3,48,85,0,8,4784,3,3,21,20,22,45
636,4,2,1,104,1385,1,5,5406,21,3,19,45,18,50
637,1,0,2,18,170,0,8,5228,27,4,13,20,16,10
638,4,2,1,104,1325,1,5,12898,27,5,20,55,19,0
639,1,1,4,127,135,0,8,4667,15,6,11,40,13,55
640,4,3,0,66,345,1,8,14781,21,5,14,5,19,50
641,10,0,2,18,170,0,8,5403,21,4,9,45,12,35
642,4,3,0,66,570,1,5,9899,12,6,14,5,23,35
643,4,2,1,116,535,2,5,13029,21,5,19,30,4,25
644,10,3,0,73,1065,1,8,9187,18,5,17,0,10,45
645,3,0,2,18,170,0,8,4823,24,5,20,0,22,50
646,1,2,1,110,1305,2,8,8665,27,3,21,30,19,15
647,3,2,1,104,755,1,8,14871,6,3,8,25,21,0
648,3,4,3,48,90,0,8,4049,21,6,6,25,7,55
649,1,1,4,127,135,0,8,4667,12,6,11,40,13,55
650,3,3,0,60,235,1,8,4226,9,4,19,55,23,50
651,1,0,2,18,165,0,8,7591,3,3,6,10,8,55
652,4,0,2,5,450,1,8,19225,6,3,5,45,13,15
653,4,2,1,104,1040,1,5,12898,27,5,19,15,12,35
654,3,4,3,48,90,0,8,2754,9,6,12,0,13,30
655,8,4,3,48,90,0,7,1965,3,5,13,15,14,45
656,1,3,0,78,1830,2,8,12835,24,3,16,45,23,15
657,5,0,2,5,300,1,8,52229,1,3,5,45,10,45
658,6,2,1,104,675,1,8,14533,15,5,8,0,19,15
659,10,0,2,18,170,0,8,4668,24,6,9,45,12,35
660,4,2,1,104,1145,1,8,11822,9,4,17,30,12,35
661,4,2,1,104,395,1,5,6017,27,3,21,50,4,25
662,4,2,1,104,450,1,8,14714,9,6,11,30,19,0
663,8,1,4,127,135,0,8,3597,9,6,8,20,10,35
664,0,0,2,18,165,0,8,3383,24,4,11,10,13,55
665,1,3,0,68,765,2,8,11642,18,5,16,50,5,35
666,10,0,2,18,170,0,8,5403,27,4,21,0,23,50
667,1,2,1,97,1595,2,8,14221,3,3,16,40,19,15
668,4,3,0,66,775,1,5,8586,18,5,21,10,10,5
669,3,4,3,48,90,0,8,4049,12,6,9,10,10,40
670,4,2,1,104,520,1,5,10262,3,6,19,45,4,25
671,6,2,1,104,840,1,8,7888,21,5,7,0,21,0
672,1,2,1,97,1410,2,8,8236,21,3,19,45,19,15
673,1,2,1,126,1795,2,8,12961,6,6,13,20,19,15
674,4,3,0,66,1330,1,5,8586,9,5,6,30,4,40
675,3,3,0,90,290,1,8,5279,18,5,8,10,13,0
676,2,0,2,18,165,0,8,3419,18,6,20,55,23,40
677,4,2,1,113,810,2,8,13292,15,6,5,30,19,0
678,4,3,0,73,800,1,8,13067,15,5,20,25,9,45
679,3,1,4,127,140,0,8,3597,3,5,13,15,15,35
680,4,2,1,104,715,1,8,15554,18,5,7,5,19,0
681,3,2,1,103,310,1,8,6027,15,5,17,5,22,15
682,4,3,0,66,705,1,8,14781,9,5,6,30,18,15
684,3,0,2,18,180,0,8,3943,27,5,21,15,0,15
685,2,2,1,98,370,1,8,5842,12,6,7,25,13,35
686,3,1,4,127,140,0,8,4326,15,3,5,15,7,35
687,6,2,1,104,645,1,8,8937,1,6,8,30,19,15
688,1,1,4,127,135,0,8,3670,21,3,11,40,13,55
689,3,0,2,18,175,0,8,4823,18,6,18,25,21,20
690,4,4,3,48,90,0,5,2071,3,4,19,35,21,5
691,6,2,1,111,455,1,5,6093,27,6,14,55,22,30
692,10,3,0,73,1595,1,8,11682,24,3,20,20,22,55
693,3,0,2,27,285,1,8,7774,3,3,5,25,10,10
694,4,3,0,73,1285,1,8,13067,12,5,17,0,14,25
695,3,2,1,111,515,1,8,7514,27,5,7,35,16,10
696,6,2,1,104,510,1,8,6838,9,4,17,0,1,30
697,3,1,4,127,135,0,8,3858,18,3,13,20,15,35
698,6,2,1,104,760,1,8,6795,15,6,12,50,1,30
699,4,2,1,99,505,2,8,16263,27,5,20,0,4,25
700,1,3,0,66,1540,1,8,8576,9,5,16,50,18,30
701,1,0,2,18,165,0,8,5228,6,5,10,0,12,45
702,4,2,1,97,1760,2,8,16704,1,5,23,5,4,25
703,3,3,0,64,160,0,8,8872,24,3,20,25,23,5
704,2,0,2,18,170,0,8,3898,3,5,11,40,14,30
705,8,1,4,127,140,0,7,3332,21,3,17,45,20,5
706,4,3,0,77,435,1,5,5608,21,5,10,20,17,35
707,4,3,0,66,1215,1,8,13941,9,5,8,25,4,40
708,6,2,1,104,705,1,8,9100,21,3,7,30,19,15
709,10,0,2,18,155,0,8,4878,15,6,17,0,19,35
710,3,2,1,104,810,1,8,6416,1,6,7,30,21,0
711,8,4,3,48,90,0,8,2017,12,5,5,45,7,15
712,4,2,1,97,1475,2,8,10976,27,3,19,10,19,45
713,4,3,0,66,1235,1,5,10031,24,3,19,45,16,20
714,3,3,0,64,170,0,8,4462,18,3,5,30,8,20
715,3,2,1,111,275,1,8,5073,1,4,7,35,12,10
716,3,1,4,127,140,0,8,4326,27,3,5,15,7,35
717,7,2,1,104,705,1,8,10161,21,3,7,30,19,15
718,3,4,3,48,90,0,8,3175,12,6,16,55,18,25
719,10,3,0,73,770,1,8,12312,24,3,20,20,9,10
720,4,2,1,126,1470,2,8,12604,21,3,18,20,18,50
721,6,2,1,104,690,1,8,10877,15,6,7,30,19,0
722,3,3,0,90,240,1,8,4226,18,5,6,20,10,20
723,4,2,1,104,660,1,5,5406,6,4,8,0,19,0
724,3,2,1,121,325,1,8,8618,15,5,2,0,7,25
725,3,3,0,64,155,0,8,4174,18,4,17,15,19,50
726,2,2,1,104,310,1,8,10651,1,6,14,25,19,35
727,4,2,1,104,610,1,5,5963,21,3,18,15,4,25
728,4,2,1,116,1615,2,5,10368,12,6,9,40,12,35
729,3,4,3,46,435,1,8,7681,6,3,15,45,23,0
730,6,2,1,104,490,1,8,7485,21,5,12,50,21,0
731,4,0,2,18,175,0,5,4544,3,4,15,15,18,10
732,8,3,0,90,315,1,8,4649,15,4,15,5,20,20
733,10,1,4,127,140,0,8,11982,12,5,17,45,20,5
734,4,4,3,48,85,0,5,4995,24,6,7,5,8,30
735,3,3,0,90,290,1,8,5069,9,5,8,10,13,0
736,8,3,0,64,140,0,8,3873,1,6,22,20,0,40
737,8,3,0,64,140,0,8,3873,27,4,22,20,0,40
738,1,2,1,103,795,1,8,8907,27,5,9,45,23,0
739,4,3,0,66,1150,1,5,10844,9,6,21,10,16,20
740,4,3,0,66,1360,1,5,10844,15,5,21,10,19,50
741,4,3,0,66,890,1,5,9663,6,5,21,10,12,0
742,4,2,1,113,910,2,8,13292,1,6,21,25,12,35
743,4,2,1,102,425,2,8,14441,12,6,5,30,12,35
744,4,4,3,48,85,0,5,4050,9,6,2,55,4,20
745,3,0,2,18,175,0,8,6144,9,3,21,20,0,15
746,3,2,1,104,480,1,8,14871,6,3,7,30,15,30
747,0,0,2,18,165,0,8,4483,18,4,11,10,13,55
748,3,2,1,104,895,1,8,6979,15,5,10,35,1,30
749,4,4,3,48,90,0,8,8040,27,6,10,20,11,50
750,3,2,1,104,975,1,8,7048,1,6,9,15,1,30
751,8,0,2,18,170,0,7,3573,27,6,9,30,12,20
752,3,2,1,104,300,1,8,5054,27,5,16,0,21,0
753,1,2,1,104,1335,1,8,8582,1,6,21,0,19,15
754,0,2,1,103,330,1,8,8759,9,6,7,55,13,25
755,3,2,1,111,515,1,8,6442,27,4,7,35,16,10
756,1,2,1,104,925,1,8,8879,18,5,3,50,19,15
757,4,3,0,66,1260,1,5,10031,24,3,21,10,18,10
758,4,2,1,116,810,2,5,10368,3,6,5,30,19,0
759,3,0,2,18,170,0,8,3943,24,6,13,0,15,50
760,3,2,1,104,405,1,8,14871,3,3,4,45,11,30
761,4,4,3,48,90,0,5,4995,18,6,8,45,10,15
762,6,2,1,104,520,1,5,10791,24,6,10,20,19,0
763,8,4,3,48,90,0,8,2753,3,6,5,45,7,15
764,3,0,2,18,170,0,8,4423,9,4,10,10,13,0
765,0,3,0,64,155,0,8,4409,27,5,10,20,12,55
766,1,3,0,80,965,1,8,6117,9,5,19,0,11,5
767,4,2,1,97,1430,2,8,15129,21,5,19,10,19,0
768,10,3,0,73,1625,1,8,9345,6,6,20,20,23,25
769,10,3,0,73,975,1,8,8085,9,5,7,10,23,25
770,4,2,1,104,925,1,8,15554,6,5,13,0,4,25
771,8,0,2,18,170,0,7,3573,21,5,9,30,12,20
772,6,2,1,104,515,1,8,17073,3,3,17,0,1,35
773,6,2,1,104,830,1,8,6795,9,6,11,40,1,30
774,10,0,2,18,160,0,8,5403,21,3,7,0,9,40
775,3,1,4,127,145,0,8,3540,15,5,5,15,7,40
776,10,2,1,106,190,0,8,6216,24,4,14,40,17,50
777,4,0,2,18,175,0,5,3359,21,5,15,50,18,45
778,4,3,0,66,1720,1,5,10844,24,5,18,55,23,35
779,1,0,2,18,170,0,8,6961,15,6,13,20,16,10
780,0,3,0,64,155,0,8,4107,3,4,10,20,12,55
781,6,2,1,104,580,1,8,13069,21,3,9,10,18,50
782,4,2,1,118,1000,2,8,13357,24,6,11,45,4,25
783,3,2,1,111,380,1,8,6938,1,6,16,10,22,30
784,4,2,1,113,1620,2,8,13292,27,6,9,35,12,35
785,1,0,2,4,875,2,1,26743,1,3,8,50,23,25
786,6,2,1,104,730,1,8,13568,21,3,6,40,18,50
787,6,2,1,104,455,1,8,15353,6,3,11,40,19,15
788,3,1,4,127,140,0,8,3597,15,5,14,45,17,5
789,4,3,0,66,1150,1,5,10031,24,3,21,10,16,20
790,1,3,0,65,1200,2,8,14687,9,5,9,25,5,25
791,4,0,2,18,180,0,5,7229,6,6,19,50,22,50
792,2,2,1,104,310,1,8,10188,9,5,14,25,19,35
793,10,0,2,18,160,0,8,7398,9,3,7,0,9,40
794,4,2,1,97,1775,2,8,16704,18,5,13,25,19,0
795,3,0,2,24,295,1,6,8153,1,3,16,55,21,50
796,4,0,2,18,180,0,8,7229,9,4,7,10,10,10
797,6,2,1,104,750,1,5,6943,27,5,13,0,1,30
798,6,2,1,104,755,1,8,8937,1,6,6,40,19,15
799,1,2,1,112,1580,2,8,9400,3,3,7,5,9,25
800,10,3,0,73,795,1,8,13152,24,3,7,10,20,25
801,3,0,2,18,170,0,8,3419,1,6,22,10,1,0
802,10,3,0,73,765,1,8,7927,12,6,20,20,9,5
803,1,0,2,16,980,2,8,9796,15,3,5,50,22,10
804,10,0,2,18,160,0,8,8028,3,3,11,30,14,10
805,6,2,1,112,495,2,8,10759,6,3,13,5,21,20
806,6,2,1,104,720,1,8,10197,21,5,7,0,19,0
807,1,0,2,18,170,0,8,5228,1,6,21,5,23,55
808,6,2,1,104,660,1,5,9275,18,5,10,0,21,0
809,3,1,4,127,140,0,8,5277,3,3,22,5,0,25
810,4,2,1,122,830,2,5,13848,18,5,14,35,4,25
811,3,2,1,111,490,1,8,6412,15,5,14,20,22,30
812,4,3,0,66,730,1,8,13941,18,5,16,30,4,40
813,10,0,2,18,160,0,8,4668,6,5,7,0,9,40
814,3,0,2,18,165,0,8,3419,18,6,1,30,4,15
815,3,0,2,18,170,0,8,3943,6,4,22,10,1,0
816,1,3,0,90,1440,1,8,6528,24,5,14,35,14,35
817,4,0,2,18,180,0,8,7229,21,5,17,45,20,45
818,6,2,1,104,755,1,8,13542,21,3,13,0,1,35
819,4,3,0,66,1550,1,5,8529,12,6,18,55,20,45
820,4,0,2,18,175,0,8,8016,21,6,15,15,18,10
821,4,2,1,116,1025,2,5,13029,9,5,19,30,12,35
822,4,2,1,97,1760,2,8,15129,9,5,23,5,4,25
823,4,2,1,116,535,2,5,10368,9,6,19,30,4,25
824,1,2,1,106,185,0,8,8666,3,3,18,5,21,10
825,4,2,1,104,540,1,8,15554,18,5,10,0,19,0
826,4,0,2,5,625,1,8,26890,1,3,5,45,16,10
827,4,3,0,73,1005,1,8,13067,21,5,17,0,9,45
828,4,0,2,18,165,0,5,4544,1,4,6,0,8,45
829,10,3,0,73,1580,1,8,8452,21,5,20,20,22,40
830,6,2,1,104,795,1,5,7268,27,6,6,0,19,15
831,6,2,1,104,630,1,8,9627,9,5,8,30,19,0
832,6,2,1,104,455,1,8,9103,9,5,11,25,19,0
833,6,2,1,104,660,1,8,11142,9,4,8,0,19,0
834,3,3,0,64,170,0,8,4148,9,3,5,30,8,20
835,4,3,0,66,1545,1,5,10844,18,5,16,30,18,15
836,6,2,1,111,385,1,8,9646,6,6,9,45,16,10
837,3,4,3,48,85,0,8,12475,1,3,12,0,13,25
838,4,2,1,104,1210,1,8,15554,18,5,22,50,19,0
839,4,2,1,104,715,1,5,10262,27,6,7,5,19,0
840,1,0,2,18,170,0,8,6961,12,6,13,20,16,10
841,4,2,1,104,300,1,5,10262,15,6,14,0,19,0
842,4,2,1,104,1620,1,5,10262,27,6,16,0,19,0
843,3,0,2,18,170,0,8,3943,9,5,23,30,2,20
844,1,4,3,48,75,0,8,3625,24,5,19,30,20,45
845,6,2,1,104,615,1,8,13378,21,3,9,0,19,15
846,4,2,1,118,1490,2,8,13882,15,6,11,45,12,35
847,3,0,2,18,170,0,8,3943,18,6,5,30,8,20
848,1,3,0,65,1200,2,8,14687,15,5,9,25,5,25
849,0,2,1,103,330,1,8,6451,27,5,7,55,13,25
850,10,0,2,18,165,0,8,4878,9,6,19,30,22,15
851,3,2,1,104,415,1,8,8542,9,5,18,35,1,30
852,3,3,0,64,165,0,8,4804,24,5,9,35,12,20
853,3,3,0,93,315,1,8,6711,6,6,21,0,2,15
854,6,2,1,104,375,1,8,16108,15,6,13,0,19,15
855,3,0,2,18,170,0,8,3943,6,6,0,25,3,15
856,1,3,0,72,1165,2,8,15422,24,5,10,0,5,25
857,3,0,2,18,175,0,8,5694,24,3,21,20,0,15
858,4,3,0,66,685,1,8,12681,1,4,8,25,19,50
859,4,3,0,66,845,1,5,8586,1,5,20,0,10,5
860,3,0,2,18,165,0,8,6144,3,3,0,40,3,25
861,3,2,1,106,195,0,8,6015,27,4,5,35,8,50
862,6,2,1,104,860,1,8,7155,27,6,4,55,19,15
863,4,3,0,73,750,1,8,12692,12,6,9,35,22,5
864,1,2,1,103,320,1,8,8277,18,5,17,40,23,0
865,1,2,1,112,1580,2,8,9347,9,5,7,5,9,25
866,1,2,1,106,185,0,8,4939,15,3,18,5,21,10
867,4,4,3,48,90,0,8,5678,12,3,19,40,21,10
868,4,3,0,66,425,1,5,10844,6,6,16,30,23,35
869,4,0,2,28,370,1,5,7280,21,3,9,45,15,55
870,6,2,1,104,480,1,8,7618,21,3,13,0,21,0
871,6,2,1,104,725,1,8,15147,6,3,8,55,21,0
872,4,3,0,66,775,1,8,13941,18,5,21,10,10,5
873,4,3,0,73,575,1,8,11467,1,4,9,35,19,10
874,6,2,1,104,910,1,8,6270,27,6,10,20,1,30
875,6,2,1,104,700,1,8,17057,3,3,13,55,1,35
876,4,0,2,18,175,0,8,8016,3,6,15,15,18,10
877,8,2,1,123,270,1,7,4760,27,6,8,45,13,15
878,8,3,0,64,160,0,7,3815,21,3,6,55,9,35
879,8,3,0,64,150,0,8,4174,1,5,17,10,19,40
880,4,3,0,73,1450,1,8,12692,6,6,9,35,9,45
881,1,3,0,67,1700,2,8,15532,15,5,9,25,13,45
882,4,4,3,48,85,0,5,4995,6,6,7,5,8,30
883,4,2,1,104,610,1,5,12898,27,5,18,15,4,25
884,6,2,1,104,690,1,8,9794,9,5,7,30,19,0
885,1,0,2,18,170,0,8,5228,15,5,13,20,16,10
886,4,2,1,104,825,1,5,10262,27,6,22,50,12,35
887,6,2,1,111,385,1,8,9646,24,6,9,45,16,10
888,4,3,0,66,775,1,8,15149,15,5,21,10,10,5
889,3,3,0,80,265,1,8,4205,9,6,19,20,23,45
